id,release_date,title,publisher,bit_memory,price
235,1992-08-07,プリンス・オブ・ペルシャ,ビクター音楽産業, ,7800
236,1992-08-28,サンダーストームFX,ウルフチーム, ,7800
237,1992-09-11,ブライ 八玉の勇士伝説,セガ, ,7800
238,1992-09-24,提督の決断,光栄, ,14800
239,1992-09-25,ライズ・オブ・ザ・ドラゴン,セガ, ,6800
240,1992-09-25,ワンダードッグ,ビクター音楽産業, ,7200
241,1992-09-26,キングサーモン,ホット・ビィ, ,6800
242,1992-10-16,チキチキボーイズ,セガ, ,6000
243,1992-10-16,チェルノブ,データイースト, ,7800
244,1992-10-23,スーパーH.Q.,タイトー, ,6800
245,1992-10-23,機動警察パトレイバー 98式起動せよ!,マーバ, ,7800
246,1992-10-23,ブラックホールアサルト,マイクロネット, ,6800
247,1992-10-23,ヴィクセン357,メサイヤ, ,8800
248,1992-10-30,クライング 亜生命戦争 ,セガ, ,6800
249,1992-10-30,プロ野球スーパーリーグCD,セガ, ,7800
250,1992-10-30,ホリフィールドボクシング,セガ, ,7800
251,1992-10-30,ランドストーカー 〜皇帝の財宝〜,セガ, ,8700
252,1992-11-01,エアーマネジメント・大空に賭ける,光栄, ,11800
253,1992-11-08,三國志III,光栄, ,14800
254,1992-11-13,タイムギャル,ウルフチーム, ,7800
255,1992-11-20,プロフットボール,エレクトロニック・アーツ・ビクター, ,6800
256,1992-11-20,プロホッケー,エレクトロニック・アーツ・ビクター, ,6800
257,1992-11-20,ロードラッシュ,エレクトロニック・アーツ・ビクター, ,7800
258,1992-11-20,レミングス,サンソフト, ,7800
259,1992-11-21,ソニック・ザ・ヘッジホッグ2,セガ, ,6800
260,1992-11-27,電忍アレスタ,コンパイル, ,6800
261,1992-12-11,パワーアスリート,KANEKO, ,8500
262,1992-12-11,サイドポケット,データイースト, ,7800
263,1992-12-11,ランパート,テンゲン, ,6800
264,1992-12-11,中島悟監修F-1 スーパーライセンス,バリエ, ,9000
265,1992-12-18,アフターバーナーIII,CRI, ,8400
266,1992-12-18,ロードブラスターFX,ウルフチーム, ,7800
267,1992-12-18,ぎゅわんぶらあ自己中心派2 激闘!東京マージャンランド編,ゲームアーツ, ,7800
268,1992-12-18,ぷよぷよ,セガ, ,4800
269,1992-12-18,アイラブミッキー&ドナルド ふしぎなマジックボックス,セガ, ,6800
270,1992-12-18,パチンコクーニャン,ソフトビジョン, ,8500
271,1992-12-18,R.B.I.4.ベースボール,テンゲン, ,7800
272,1992-12-22,T.M.N.T.リターン オブ ザ シュレッダー,コナミ, ,6800
273,1992-12-25,天舞メガCDスペシャル,ウルフチーム, ,9800
274,1992-12-25,カプコンのクイズ殿様の野望,シムス, ,7800
275,1992-12-25,タズマニア,セガ, ,6800
276,1992-12-26,ドリームチームUSA,エレクトロニック・アーツ・ビクター, ,7800
277,1993-01-03,サイキック・ディテクティブ・シリーズVol.3 AYA,データウエスト, ,7600
278,1993-01-14,ベア・ナックルII 死闘への鎮魂歌,セガ, ,7800
279,1993-01-16,ヨーロッパ戦線,光栄, ,12800
280,1993-01-29,ゆみみみっくす,ゲームアーツ, ,7800
281,1993-01-29,ザ・キックボクシング,マイクロワールド, ,8500
282,1993-02-12,F22インターセプター,エレクトロニック・アーツ・ビクター, ,8900
283,1993-02-19,邪神ドラクソス,エレクトロニック・アーツ・ビクター, ,8900
284,1993-02-26,バットマン・リターンズ,セガ, ,6800
285,1993-02-26,Jリーグチャンピオンサッカー,ゲームアーツ, ,6800
286,1993-02-26,G-LOC AIR BATTLE,セガ, ,6800
287,1993-02-26,マジンサーガ,セガ, ,6800
288,1993-03-12,シムアース,セガ, ,7800
289,1993-03-12,ニンジャウォーリアーズ,タイトー, ,7800
290,1993-03-19,スプラッターハウス PARTIII,ナムコ, ,6800
291,1993-03-19,ウルフチャイルド,ビクター音楽産業, ,8800
292,1993-03-25,蒼き狼と白き牝鹿・元朝秘史,光栄, ,11800
293,1993-03-26,アウトラン2019,シムス, ,8800
294,1993-03-26,ドラえもん 夢どろぼうと7人のゴザンス,セガ, ,6800
295,1993-03-26,バトルトード,セガ, ,6800
296,1993-03-26,GODS,PCMコンプリート, ,8800
297,1993-03-26,ジャガーXJ220,ビクター音楽産業, ,8800
298,1993-03-30,アネット再び,ウルフチーム, ,7800
299,1993-04-02,NBAプロバスケットボール ブルズVSレイカーズ,エレクトロニック・アーツ・ビクター, ,8900
300,1993-04-02,ファイナルファイトCD,セガ, ,8800
301,1993-04-09,ウルトラマン,マーバ, ,5800
302,1993-04-16,PGAツアーゴルフII,エレクトロニック・アーツ・ビクター, ,9800
303,1993-04-23,デザートストライク 湾岸作戦,エレクトロニック・アーツ・ビクター, ,8900
304,1993-04-23,三國志III <メガCD版>,光栄, ,14800
305,1993-04-23,メガロマニア,CRI, ,8800
306,1993-04-23,SEGA CLASSIC ARCADE COLLECTION,セガ, ,2980
307,1993-04-23,SWITCH,セガ, ,8800
308,1993-04-23,餓狼伝説 宿命の闘い,セガ, ,8800
309,1993-04-23,ボールジャックス,ナムコ, ,6000
310,1993-04-23,らんま1/2 白蘭愛歌,メサイヤ, ,8300
311,1993-04-29,ゾウ!ゾウ!ゾウ! レスキュー大作戦,エレクトロニック・アーツ・ビクター, ,8900
312,1993-05-14,007・死闘,テンゲン, ,6800
313,1993-05-28,デバステイター,ウルフチーム, ,7800
314,1993-05-28,太閤立志伝,光栄, ,11800
315,1993-05-28,エクスランザー,セガ, ,7800
316,1993-05-28,ナイトストライカー,タイトー, ,7800
317,1993-05-28,スノーブラザーズ,テンゲン, ,7800
318,1993-05-28,幻影都市 -ILLUSION CITY-,マイクロキャビン, ,4980
319,1993-06-04,LHXアタックチョッパー,エレクトロニック・アーツ・ビクター, ,6800
320,1993-06-09,ジェームズポンドII コードネーム・ロボコッド,エレクトロニック・アーツ・ビクター, ,6900
321,1993-06-11,スラップファイト,テンゲン, ,7800
322,1993-06-18,パワーモンガー,エレクトロニック・アーツ・ビクター, ,8900
323,1993-06-18,Jリーグプロストライカー,セガ, ,8800
324,1993-06-25,ゴールデンアックスIII,セガ, ,6800
