発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2004-12-12,ソニー・コンピュータエンタテインメント,みんなのGOLF ポータブルEverybody's Golf PortableHot Shots Golf: Open Tee,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2004-12-12,フロム・ソフトウェアAgetec505 Games,アーマード・コア フォーミュラフロント,2,,その他,フロム・ソフトウェアAgetec505 Games,0,1,PSP
2004-12-12,ナムコSCEE,リッジレーサーズRidge Racer,2,,その他,ナムコSCEE,0,1,PSP
2004-12-12,バンダイUbisoft,ルミネス -音と光の電飾パズル-Lumines,2,,その他,バンダイUbisoft,0,1,PSP
2004-12-12,カプコン,ヴァンパイア クロニクル ザ カオス タワーDarkstalkers Chronicle: The Chaos Tower,2,YES,その他,カプコン,0,1,PSP
2004-12-12,コナミ,麻雀格闘倶楽部,2,,その他,コナミ,0,1,PSP
2004-12-16,ナムコ,ことばのパズル もじぴったん大辞典,2,,その他,ナムコ,0,1,PSP
2004-12-16,サイバーフロントConspiracy Entertainment,ころん KOLLONUltimate Block Party,2,YES,その他,サイバーフロントConspiracy Entertainment,0,1,PSP
2004-12-16,ソニー・コンピュータエンタテインメント,どこでもいっしょ,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2004-12-16,コナミ,メタルギアアシッド,2,,その他,コナミ,0,1,PSP
2004-12-16,コーエー,真・三國無双Dynasty Warriors,2,YES,その他,コーエー,0,1,PSP
2004-12-16,バンダイ,英雄伝説ガガーブトリロジー 白き魔女The Legend of Heroes II: Prophecy of the Moonlight Witch,2,,その他,バンダイ,0,1,PSP
2004-12-22,タイトー,パズルボブル ポケット,2,YES,その他,タイトー,0,1,PSP
2004-12-22,コーエー,麻雀大会,2,YES,その他,コーエー,0,1,PSP
2004-12-24,セガ,ぷよぷよフィーバー,2,,その他,セガ,0,1,PSP
2004-12-30,マーベラスインタラクティブ,AI囲碁,2,YES,その他,マーベラスインタラクティブ,0,1,PSP
2004-12-30,マーベラスインタラクティブ,AI麻雀,2,YES,その他,マーベラスインタラクティブ,0,1,PSP
2004-12-30,ソニー・コンピュータエンタテインメント,ピポサルアカデミーア どっさり!サルゲー大全集,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-01-20,マーベラスインタラクティブ,AI将棋,2,YES,その他,マーベラスインタラクティブ,0,1,PSP
2005-01-27,ハドソン,煉獄 ザ・タワー・オブ・パーガトリー,2,,その他,ハドソン,0,1,PSP
2005-01-27,バンダイ,蒼穹のファフナー,2,,その他,バンダイ,0,1,PSP
2005-02-10,ソニー・コンピュータエンタテインメント,ポポロクロイス物語 ピエトロ王子の冒険,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-02-17,音楽館,Mobile Train Simulator + 電車でGO! 東京急行編,2,,その他,音楽館,0,1,PSP
2005-02-24,ナムコ,ナムコミュージアム,2,,その他,ナムコ,0,1,PSP
2005-02-24,エレクトロニック・アーツ,ニード・フォー・スピード アンダーグラウンド ライバルズ,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2005-03-03,ナムコ,テイルズ オブ エターニア,2,,その他,ナムコ,0,1,PSP
2005-03-17,ソニー・コンピュータエンタテインメント,サルゲッチュP!Ape Escape: On the LooseApe Escape P,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-03-24,ソニー・コンピュータエンタテインメント,BLEACH 〜ヒート・ザ・ソウル〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-03-31,アイディアファクトリーNippon Ichi Software,新天魔界 〜GOC IV アナザサイド〜Generation of ChaosNew Demon World: GOCIV Another Side,2,,その他,アイディアファクトリーNippon Ichi Software,0,1,PSP
2005-04-01,コーエー,三國志V,2,YES,その他,コーエー,0,1,PSP
2005-04-07,ソニー・コンピュータエンタテインメント,WIPEOUT PURE,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-04-07,コーエー,遙かなる時空の中で 彩絵手箱,2,,その他,コーエー,0,1,PSP
2005-04-21,ソニー・コンピュータエンタテインメント,ダービータイム,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-04-21,元気Konami,首都高バトルStreet Supremacy,2,YES,その他,元気Konami,0,1,PSP
2005-04-28,ドラス,ドラスロット 主役は銭形,2,,その他,ドラス,0,1,PSP
2005-04-28,ナウプロダクション,彼岸島,2,,その他,ナウプロダクション,0,1,PSP
2005-05-12,タイトー,スペースインベーダーポケット,2,YES,その他,タイトー,0,1,PSP
2005-05-26,ナウプロダクションD3 Publisher,インテリジェント ライセンスPQ: Practical Intelligence Quotient,2,,その他,ナウプロダクションD3 Publisher,0,1,PSP
2005-06-02,バンダイ,英雄伝説ガガーブトリロジー 朱紅い雫The Legend of Heroes: A Tear of Vermillion,2,,その他,バンダイ,0,1,PSP
2005-06-16,アイドス,爆脳 BAKU-NOSmart Bomb,2,,その他,アイドス,0,1,PSP
2005-06-23,コナミ,CODED ARMS,2,,その他,コナミ,0,1,PSP
2005-06-23,ハドソン,ボンバーマン ぱにっくボンバー,2,,その他,ハドソン,0,1,PSP
2005-06-30,フロム・ソフトウェア,アドベンチャープレイヤー,2,,その他,フロム・ソフトウェア,0,1,PSP
2005-06-30,セガ,実戦パチスロ必勝法! 北斗の拳ポータブル,2,,その他,セガ,0,1,PSP
2005-06-30,コーエー,遙かなる時空の中で2,2,YES,その他,コーエー,0,1,PSP
2005-07-07,バンダイ,スクールランブル 〜姉さん事件です!〜,2,,その他,バンダイ,0,1,PSP
2005-07-21,ハドソン,スターソルジャー,2,,その他,ハドソン,0,1,PSP
2005-07-21,ソニー・コンピュータエンタテインメント,天地の門Kingdom of Paradise,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-07-28,ソニー・コンピュータエンタテインメント,やるドラ ポータブル サンパギータ,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-07-28,ソニー・コンピュータエンタテインメント,やるドラ ポータブル ダブルキャスト,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-07-28,ソニー・コンピュータエンタテインメント,やるドラ ポータブル 季節を抱きしめて,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-07-28,ソニー・コンピュータエンタテインメント,やるドラ ポータブル 雪割りの花,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-07-28,ドラス,ドラスロット 巨人の星II,2,,その他,ドラス,0,1,PSP
2005-07-28,フロム・ソフトウェアSega,天誅 忍大全Tenchu: Time of the Assassins,2,,その他,フロム・ソフトウェアSega,0,1,PSP
2005-07-28,メトロ,実話怪談『新耳袋』一ノ章,2,,その他,メトロ,0,1,PSP
2005-07-28,クロスノーツ,戦国キャノン,2,,その他,クロスノーツ,0,1,PSP
2005-08-04,ソニー・コンピュータエンタテインメント,【Hg】ハイドリウムArcher Maclean's Mercury,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-08-04,カプコン,ロックマンDASH 鋼の冒険心,2,YES,その他,カプコン,0,1,PSP
2005-08-04,ナムコ,太鼓の達人 ぽ〜たぶる,2,,その他,ナムコ,0,1,PSP
2005-08-11,バンダイ,機動戦士ガンダム ギレンの野望 ジオンの系譜,2,,その他,バンダイ,0,1,PSP
2005-08-25,コナミ,Twelve〜戦国封神伝〜,2,,その他,コナミ,0,1,PSP
2005-08-25,エレクトロニック・アーツ,タイガー・ウッズ PGA TOUR,2,,その他,エレクトロニック・アーツ,0,1,PSP
2005-08-25,カプコン,ブレス オブ ファイアIII,2,YES,その他,カプコン,0,1,PSP
2005-09-01,ソニー・コンピュータエンタテインメント,BLEACH 〜ヒート・ザ・ソウル2〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-09-01,コーエー,信長の野望・天翔記,2,YES,その他,コーエー,0,1,PSP
2005-09-08,カプコン,ロックマンDASH2 エピソード2 大いなる遺産,2,YES,その他,カプコン,0,1,PSP
2005-09-15,コナミ,ワールドサッカーウイニングイレブン9 ユビキタスエヴォリューションPro Evolution Soccer 5,2,,その他,コナミ,0,1,PSP
2005-09-15,ソニー・コンピュータエンタテインメントAtariBandai,攻殻機動隊 STAND ALONE COMPLEX -狩人の領域-Ghost in the Shell: Stand Alone Complex,2,,その他,ソニー・コンピュータエンタテインメントAtariBandai,0,1,PSP
2005-09-22,バンダイ,ガンダム バトル タクティクス,2,,その他,バンダイ,0,1,PSP
2005-09-22,マーベラスインタラクティブ,スペースインベーダー ギャラクシービートSpace Invaders Evolution,2,,その他,マーベラスインタラクティブ,0,1,PSP
2005-09-22,ソニー・コンピュータエンタテインメント,フォーミュラワン2005 ポータブルF1 Grand Prix,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-09-22,アトラス,プリンセスクラウン,2,YES,その他,アトラス,0,1,PSP
2005-09-29,セガ,GUILTY GEAR XX #RELOAD,2,,その他,セガ,0,1,PSP
2005-09-29,エレクトロニック・アーツ,NBAストリート ショウダウン,2,,その他,エレクトロニック・アーツ,0,1,PSP
2005-09-29,バンダイ,ギャラリーフェイク,2,,その他,バンダイ,0,1,PSP
2005-09-29,ハドソン,ピンボール,2,,その他,ハドソン,0,1,PSP
2005-09-29,タイトー,電車でGO!ポケット 山手線編,2,,その他,タイトー,0,1,PSP
2005-10-06,コーエー,三國志VI,2,YES,その他,コーエー,0,1,PSP
2005-10-20,エレクトロニック・アーツ,バーンアウト レジェンド,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2005-10-20,セガ,東北大学未来科学技術共同研究センター川島隆太教授監修 脳力トレーナー ポータブル,2,,その他,セガ,0,1,PSP
2005-10-27,アイディアファクトリー,新紀幻想 〜SSII アンリミテッドサイド〜Spectral Souls: Resurrection of the Ethereal Empires,2,,その他,アイディアファクトリー,0,1,PSP
2005-11-02,バンダイ,機動警察パトレイバー かむばっく ミニパト,2,,その他,バンダイ,0,1,PSP
2005-11-10,ソニー・コンピュータエンタテインメント,福福の島,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-11-10,コーエー,金色のコルダ,2,YES,その他,コーエー,0,1,PSP
2005-11-17,ソニー・コンピュータエンタテインメント,TALKMAN,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-11-17,フロム・ソフトウェア,アーマード・コア フォーミュラフロント インターナショナル,2,,その他,フロム・ソフトウェア,0,1,PSP
2005-11-23,マーベラスインタラクティブ,牧場物語 ハーベストムーン ボーイ&ガールHarvest Moon: Boy & Girl,2,YES,その他,マーベラスインタラクティブ,0,1,PSP
2005-11-24,エレクトロニック・アーツ,SSX On Tour ポータブル,2,,その他,エレクトロニック・アーツ,0,1,PSP
2005-11-24,セガ,ぷよぷよフィーバー2【チュー!】,2,,その他,セガ,0,1,PSP
2005-12-01,ビベンディユニバーサルゲームズ,クラッシュ・バンディクー がっちゃんこワールドCrash Tag Team Racing,2,,その他,ビベンディユニバーサルゲームズ,0,1,PSP
2005-12-01,カプコン,モンスターハンター ポータブルMonster Hunter Freedom,2,,その他,カプコン,0,1,PSP
2005-12-08,エレクトロニック・アーツ,NBAライブ06,2,,その他,エレクトロニック・アーツ,0,1,PSP
2005-12-08,コナミ,メタルギアアシッド2,2,,その他,コナミ,0,1,PSP
2005-12-08,コーエー,激・戦国無双Samurai Warriors: State of War,2,YES,その他,コーエー,0,1,PSP
2005-12-15,タイトー,EXIT,2,,その他,タイトー,0,1,PSP
2005-12-15,テクモ,KARAKURITokobot,2,YES,その他,テクモ,0,1,PSP
2005-12-15,カプコン,イレギュラーハンターXMega Man Maverick Hunter X,2,YES,その他,カプコン,0,1,PSP
2005-12-15,タイトー,ジェットでGO!ポケット,2,,その他,タイトー,0,1,PSP
2005-12-15,ソニー・コンピュータエンタテインメント,ピポサルアカデミ〜ア2 -あいあいサルゲ〜 ジャンケンバトル!-Ape Academy 2,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-12-15,日本一ソフトウェア,流行り神PORTABLE 警視庁怪異事件ファイル,2,YES,その他,日本一ソフトウェア,0,1,PSP
2005-12-22,エレクトロニック・アーツ,FIFA06,2,,その他,エレクトロニック・アーツ,0,1,PSP
2005-12-22,エレクトロニック・アーツ,ニード・フォー・スピード モスト・ウォンテッド 5-1-0,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2005-12-22,ソニー・コンピュータエンタテインメント,バイトヘル2000WTF: Work Time Fun,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2005-12-22,コーエー,信長の野望・将星録,2,YES,その他,コーエー,0,1,PSP
2005-12-22,ナムコ,僕の私の塊魂Me & My Katamari,2,,その他,ナムコ,0,1,PSP
2005-12-22,元気,大戦略 ポータブル,2,YES,その他,元気,0,1,PSP
2005-12-22,毎日コミュニケーションズ,最強 東大将棋 ポータブル,2,YES,その他,毎日コミュニケーションズ,0,1,PSP
2005-12-22,アトラス,真・女神転生デビルサマナー,2,YES,その他,アトラス,0,1,PSP
2005-12-22,タイトー,零式艦上戦闘記 征空王,2,,その他,タイトー,0,1,PSP
2005-12-29,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.1 THE テーブルゲーム,2,YES,その他,ディースリー・パブリッシャー,0,1,PSP
2005-12-29,アクアプラス,こみっくパーティー ポータブル,2,,その他,アクアプラス,0,1,PSP
2005-12-29,バンプレスト,スーパーロボット大戦MX ポータブル,2,,その他,バンプレスト,0,1,PSP
2006-01-05,タイトー,タイトーメモリーズ ポケット,2,YES,その他,タイトー,0,1,PSP
2006-01-12,バンダイ,英雄伝説ガガーブトリロジー 海の檻歌The Legend of Heroes III: Song of the Ocean,2,,その他,バンダイ,0,1,PSP
2006-01-19,スターフィッシュ・エスディ505 GamesUFO,くるくるカメレオンChameleonKameleon,2,YES,その他,スターフィッシュ・エスディ505 GamesUFO,0,1,PSP
2006-01-19,コナミ,イース -ナピシュテムの匣-Ys: The Ark of Napishtim,2,,その他,コナミ,0,1,PSP
2006-01-19,カプコン,ストリートファイターZERO3↑↑Street Fighter Alpha 3 Max,2,,その他,カプコン,0,1,PSP
2006-01-19,タイトー,電車でGO!ポケット 中央線編,2,,その他,タイトー,0,1,PSP
2006-01-26,ソニー・コンピュータエンタテインメント,やるドラ ポータブル BLOOD THE LAST VAMPIRE,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-01-26,セガ,パワースマッシュ NEW GENERATIONVirtua Tennis: World Tour,2,,その他,セガ,0,1,PSP
2006-02-02,タイトー,呪医 Dr.杜馬丈太郎,2,,その他,タイトー,0,1,PSP
2006-02-09,コナミ,グラディウス ポータブルGradius Collection,2,,その他,コナミ,0,1,PSP
2006-02-09,エレクトロニック・アーツ,ザ・シムズ2 Dr.ドミニクの陰謀The Sims 2,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-02-09,コーエー,三國志VII,2,YES,その他,コーエー,0,1,PSP
2006-02-09,ナムコ,中原の覇者 -三国将星伝-,2,,その他,ナムコ,0,1,PSP
2006-02-16,エレクトロニック・アーツ,タイガー・ウッズ PGA TOUR 06,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-02-23,音楽館,Mobile Train Simulator 京成・都営浅草・京急線,2,,その他,音楽館,0,1,PSP
2006-02-23,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.2 THE テニスSuper Pocket Tennis,2,YES,その他,ディースリー・パブリッシャー,0,1,PSP
2006-02-23,バンダイ,キン肉マン マッスルジェネレーションズ,2,,その他,バンダイ,0,1,PSP
2006-02-23,アーテイン,ギャンブル コンファイトThe Con,2,,その他,アーテイン,0,1,PSP
2006-02-23,ユービーアイソフト,グリップシフト,2,,その他,ユービーアイソフト,0,1,PSP
2006-02-23,ドラス,ドラスロット 沖スロ王! パイオニア12,2,,その他,ドラス,0,1,PSP
2006-02-23,ナムコ,ナムコミュージアムVol.2,2,,その他,ナムコ,0,1,PSP
2006-02-23,ユービーアイソフト,フランティックス きらきら謎解き大冒険Frantix,2,,その他,ユービーアイソフト,0,1,PSP
2006-02-23,ソニー・コンピュータエンタテインメントAtlus,モンスターキングダム・ジュエルサモナー,2,YES,その他,ソニー・コンピュータエンタテインメントAtlus,0,1,PSP
2006-02-23,タイトー,大江戸千両箱,2,,その他,タイトー,0,1,PSP
2006-02-23,AQインタラクティブ,実録 鬼嫁日記 仕打ちに耐える夫の理不尽体験アドベンチャー,2,,その他,AQインタラクティブ,0,1,PSP
2006-02-23,コナミ,幻想水滸伝I&II,2,,その他,コナミ,0,1,PSP
2006-02-23,サンライズインタラクティブ,舞-HiME 爆裂! 風華学園激闘史?!,2,,その他,サンライズインタラクティブ,0,1,PSP
2006-02-23,セガ,頭文字D STREET STAGE,2,,その他,セガ,0,1,PSP
2006-03-02,スパイクSCEASCEE,PURSUIT FORCE 〜大追跡〜Pursuit Force,2,,その他,スパイクSCEASCEE,0,1,PSP
2006-03-02,コナミ,アイシールド21 ポータブルエディション,2,,その他,コナミ,0,1,PSP
2006-03-02,ソニー・コンピュータエンタテインメント,ダービータイム2006,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-03-02,ソニー・コンピュータエンタテインメントNippon Ichi Software,ブレイドダンサー 〜千年の約束〜Blade Dancer: Lineage of Light,2,YES,その他,ソニー・コンピュータエンタテインメントNippon Ichi Software,0,1,PSP
2006-03-02,カプコン,ロックマンロックマンMega Man Powered Up,2,YES,その他,カプコン,0,1,PSP
2006-03-02,スクウェア・エニックス,ヴァルキリープロファイル -レナス-,2,,その他,スクウェア・エニックス,0,1,PSP
2006-03-02,大都技研,大都技研公式パチスロシミュレーター 押忍!番長 ポータブル,2,,その他,大都技研,0,1,PSP
2006-03-09,ソニー・コンピュータエンタテインメント,I.Q Mania,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-03-09,スパイクNamco Bandai Games,WRCWRC: World Rally Championship,2,,その他,スパイクNamco Bandai Games,0,1,PSP
2006-03-09,ソニー・コンピュータエンタテインメント,XIコロシアム,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-03-09,コナミ,ときめきメモリアル〜forever with you〜,2,,その他,コナミ,0,1,PSP
2006-03-09,セガ,サクラ大戦1&2,2,YES,その他,セガ,0,1,PSP
2006-03-09,コクヨ,ビズ体験シリーズ 起業道,2,,その他,コクヨ,0,1,PSP
2006-03-09,ソニー・コンピュータエンタテインメント,ボンバーマン 爆風戦隊ボンバーメ〜ン,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-03-09,ソニー・コンピュータエンタテインメント,レミングス,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-03-16,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.4 児玉光雄先生監修 THE 右脳ドリル,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2006-03-23,ハドソン,くりぃむしちゅーも観ながらいろいろゴチャゴチャ言ってますけども…笑いのタマゴLサイズ（おひとり様何回でも）,2,,その他,ハドソン,0,1,PSP
2006-03-23,コナミSony Online Entertainment,アントールドレジェンド 〜ウナタカの勇剣〜Untold Legends: Brotherhood of the Blade,2,,その他,コナミSony Online Entertainment,0,1,PSP
2006-03-23,タイトー505 GamesMajesco Entertainment,ウルトラパズルボブル ポケットBust-A-Move DeluxeBust-A-Move Ghost,2,YES,その他,タイトー505 GamesMajesco Entertainment,0,1,PSP
2006-03-23,カプコン,ビューティフルジョー バトルカーニバル,2,,その他,カプコン,0,1,PSP
2006-03-23,サクセス,上海,2,,その他,サクセス,0,1,PSP
2006-03-23,コーエー,信長の野望・烈風伝 with パワーアップキット,2,YES,その他,コーエー,0,1,PSP
2006-03-23,コーエー,大航海時代IV ROTA NOVA,2,YES,その他,コーエー,0,1,PSP
2006-03-23,コーエー,真・三國無双 2nd EvolutionDynasty Warriors Vol. 2,2,YES,その他,コーエー,0,1,PSP
2006-03-30,バンダイ,NARUTO -ナルト- ナルティメットポータブルNaruto: Ultimate Ninja Heroes 2: The Phantom Fortress,2,,その他,バンダイ,0,1,PSP
2006-03-30,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.6 THE 戦車,2,YES,その他,ディースリー・パブリッシャー,0,1,PSP
2006-03-30,ERTAIN Corporation,メガミの笑壺,2,,その他,ERTAIN Corporation,0,1,PSP
2006-03-30,セガ,実戦パチスロ必勝法! アラジン2エボリューション ポータブル,2,,その他,セガ,0,1,PSP
2006-03-30,タイトー,電車でGO!ポケット 大阪環状線編,2,,その他,タイトー,0,1,PSP
2006-04-01,コナミデジタルエンタテインメント,実況パワフルプロ野球ポータブル,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-04-06,ディースリー・パブリッシャーPopCap Games,SIMPLE2500シリーズポータブル!! Vol.5 THE ブロックくずしクエスト 〜Dragonkingdom〜Beta Bloc,2,,その他,ディースリー・パブリッシャーPopCap Games,0,1,PSP
2006-04-06,エレクトロニック・アーツLucasArts,スター・ウォーズ バトルフロントII,2,,その他,エレクトロニック・アーツLucasArts,0,1,PSP
2006-04-06,バンダイナムコゲームス,交響詩篇エウレカセブン,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-04-13,タイトー,本格四人打プロ麻雀 麻雀王 PORTABLE,2,,その他,タイトー,0,1,PSP
2006-04-20,ゼンリン,みんなの地図,2,,その他,ゼンリン,0,1,PSP
2006-04-20,バンダイナムコゲームス,ドラゴンボールZ 真武道会,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-04-27,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.3 THE どこでも推理 〜IT探偵：全68の事件簿〜,2,YES,その他,ディースリー・パブリッシャー,0,1,PSP
2006-04-27,ユークス,THE DOG HAPPY LIFE 〜幸せワンコ生活第1弾〜,2,,その他,ユークス,0,1,PSP
2006-04-27,マーベラスインタラクティブRed Ant,イノセントライフ -新牧場物語-Innocent Life: A Futuristic Harvest Moon,2,YES,その他,マーベラスインタラクティブRed Ant,0,1,PSP
2006-04-27,ソニー・コンピュータエンタテインメントUbisoft,カズオGo! Sudoku,2,,その他,ソニー・コンピュータエンタテインメントUbisoft,0,1,PSP
2006-04-27,バンダイナムコゲームス,新世紀エヴァンゲリオン2 造られしセカイ -another cases-,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-04-27,ハドソン,煉獄弐 The Stairway to H.E.A.V.E.N,2,,その他,ハドソン,0,1,PSP
2006-04-27,サンライズインタラクティブ,舞-HiME 鮮烈! 真 風華学園激闘史!!,2,,その他,サンライズインタラクティブ,0,1,PSP
2006-04-27,セガ,街 〜運命の交差点〜 特別編,2,,その他,セガ,0,1,PSP
2006-05-11,エレクトロニック・アーツ,007 ロシアより愛をこめてFrom Russia With Love,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-05-25,ソニー・コンピュータエンタテインメント,TALKMAN EURO -トークマン ヨーロッパ言語版-,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-05-25,セガ,かまいたちの夜2 〜監獄島のわらべ唄〜 特別編,2,,その他,セガ,0,1,PSP
2006-05-25,アイディアファクトリー,イーディス メモリーズ 〜新天魔界 GOCV〜Aedis Eclipse: Generation of Chaos,2,,その他,アイディアファクトリー,0,1,PSP
2006-05-25,スクウェア・エニックス,ドラゴンクエスト&ファイナルファンタジー in いただきストリートポータブル,2,,その他,スクウェア・エニックス,0,1,PSP
2006-05-25,バンプレスト,マグナカルタ ポータブル,2,,その他,バンプレスト,0,1,PSP
2006-05-25,セガ,東北大学未来科学技術共同研究センター川島隆太教授監修 脳力トレーナー ポータブル2,2,,その他,セガ,0,1,PSP
2006-06-01,エレクトロニック・アーツ,2006 FIFA ワールドカップ ドイツ大会2006 FIFA World Cup,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-06-08,コーエー,ギタルマン ライブ!,2,YES,その他,コーエー,0,1,PSP
2006-06-08,大都技研,大都技研公式パチスロシミュレーター 吉宗 ポータブル,2,,その他,大都技研,0,1,PSP
2006-06-15,ソニー・コンピュータエンタテインメント,-どこでもいっしょ- レッツ学校!,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-06-15,セガMidway Games,MYST,2,,その他,セガMidway Games,0,1,PSP
2006-06-15,エレクトロニック・アーツ,ぼくは航空管制官 エアポートヒーロー成田,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-06-22,サイバーフロント,コロコロころん,2,,その他,サイバーフロント,0,1,PSP
2006-06-22,セガ,ソニーコンピュータサイエンス研究所 茂木健一郎博士監修 脳に快感 アハ体験!,2,,その他,セガ,0,1,PSP
2006-06-22,アイディアファクトリー,リサと一緒に大陸横断 〜A列車で行こう〜,2,,その他,アイディアファクトリー,0,1,PSP
2006-06-29,日本ファルコムMastiff505 Games,ぐるみんGurumin: A Monstrous Adventure,2,YES,その他,日本ファルコムMastiff505 Games,0,1,PSP
2006-06-29,ソニー・コンピュータエンタテインメント,ぼくのなつやすみポータブル ムシムシ博士とてっぺん山の秘密!!,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-06-29,カプコン,ファインダーラブ ほしのあき 南国トラブル ランデブー,2,,その他,カプコン,0,1,PSP
2006-06-29,カプコン,ファインダーラブ 原史奈 ふたりの ふたりで…。,2,,その他,カプコン,0,1,PSP
2006-06-29,カプコン,ファインダーラブ 工藤里紗 ファーストショットは君と。,2,,その他,カプコン,0,1,PSP
2006-07-06,コナミデジタルエンタテインメント,NANA すべては大魔王のお導き!?,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-07-06,バンダイナムコゲームス,RAIN WONDER TRIP,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-07-06,THQジャパン,カーズ,2,,その他,THQジャパン,0,1,PSP
2006-07-06,ソニー・コンピュータエンタテインメントXseed Games,ブレイブストーリー 新たなる旅人Brave Story: New Traveler,2,,その他,ソニー・コンピュータエンタテインメントXseed Games,0,1,PSP
2006-07-06,バンダイナムコゲームス,鉄拳 DARK RESURRECTION,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-07-13,バンダイナムコゲームス,クイズ機動戦士ガンダム 問・戦士DX,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-07-13,セガ,ジュクゴン,2,,その他,セガ,0,1,PSP
2006-07-13,ソニー・コンピュータエンタテインメント,ロコロコ,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-07-13,ハドソン,天外魔境 第四の黙示録,2,,その他,ハドソン,0,1,PSP
2006-07-20,ソニー・コンピュータエンタテインメント,BLEACH 〜ヒート・ザ・ソウル3〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-07-20,バンプレスト,ウルトラマン Fighting Evolution 0,2,,その他,バンプレスト,0,1,PSP
2006-07-20,フロム・ソフトウェア,キングスフィールド アディショナル1,2,,その他,フロム・ソフトウェア,0,1,PSP
2006-07-20,ハドソンKonami,ボンバーマンポータブルBomberman,2,,その他,ハドソンKonami,0,1,PSP
2006-07-20,バンダイナムコゲームス,ポータブル・アイランド 手のひらのリゾート,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-07-27,エンターブレイン,ダービースタリオンP,2,,その他,エンターブレイン,0,1,PSP
2006-07-27,タイトー,電車でGO!ポケット 東海道線編,2,,その他,タイトー,0,1,PSP
2006-08-03,元気,Carnage Heart PORTABLE,2,,その他,元気,0,1,PSP
2006-08-03,バンダイナムコゲームス,Every Extend Extra,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-08-03,エレクトロニック・アーツ,FIFAストリート2,2,,その他,エレクトロニック・アーツ,0,1,PSP
