発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2022-07-26,PLAYISM,被虐のノエル,2,,その他,PLAYISM,0,1,Xbox Series X/S
2022-07-27,Eastasiasoft Limited,Arsonist Heaven,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2022-07-28,シティコネクション,Samurai Aces III: Sengoku Cannon（戦国キャノン）,2,,その他,シティコネクション,0,1,Xbox Series X/S
2022-07-29,ラタライカゲームス,Avenging Spirit（ファンタズム）,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2022-08-02,インティ・クリエイツ,蒼き雷霆 ガンヴォルト 鎖環,2,,その他,インティ・クリエイツ,0,1,Xbox Series X/S
2022-08-03,Totalconsole,After Wave: Downfall,2,,その他,Totalconsole,0,1,Xbox Series X/S
2022-08-04,ケムコ,風乗り勇者の物語,2,,その他,ケムコ,0,1,Xbox Series X/S
2022-08-11,JTeamew,がっぽり！爆走人力車,2,,その他,JTeamew,0,1,Xbox Series X/S
2022-08-12,Devolver Digital,Cult of the Lamb,2,,その他,Devolver Digital,0,1,Xbox Series X/S
2022-08-16,THQ Nordic,Way of the Hunter（ウェイ オブ ザ ハンター）,2,,その他,THQ Nordic,0,1,Xbox Series X/S
2022-08-17,Hautecouture Inc.,Midnight School Walk 真夜中学園さんぽ,2,,その他,Hautecouture Inc.,0,1,Xbox Series X/S
2022-08-18,Team17,Thymesia,2,,その他,Team17,0,1,Xbox Series X/S
2022-08-19,エレクトニック・アーツ,Madden NFL 23,2,,その他,エレクトニック・アーツ,0,1,Xbox Series X/S
2022-08-23,PLAION（旧: Koch Media）,Saints Row,2,YES,その他,PLAION（旧: Koch Media）,0,1,Xbox Series X/S
2022-08-23,Atari,Yars: Recharged,2,,その他,Atari,0,1,Xbox Series X/S
2022-08-24,Humble Games,Midnight Fight Express,2,,その他,Humble Games,0,1,Xbox Series X/S
2022-08-25,Frontier Developments,F1 マネージャー2022,2,,その他,Frontier Developments,0,1,Xbox Series X/S
2022-08-26,Leoful,カンパニーマン 社畜の下剋上,2,,その他,Leoful,0,1,Xbox Series X/S
2022-08-30,THQ Nordic,Destroy All Humans! 2 - Reprobed,2,,その他,THQ Nordic,0,1,Xbox Series X/S
2022-08-31,スパイク・チュンソフト,ZERO ESCAPE 刻のジレンマ,2,,その他,スパイク・チュンソフト,0,1,Xbox Series X/S
2022-09-01,バンダイナムコエンターテインメント,ジョジョの奇妙な冒険 オールスターバトル R,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2022-09-02,LEGO Games,レゴ ブロウルズ,2,,その他,LEGO Games,0,1,Xbox Series X/S
2022-09-06,THQ Nordic,バイオミュータント,2,,その他,THQ Nordic,0,1,Xbox Series X/S
2022-09-07,Humble Games,Temtem（テムテム）,2,,その他,Humble Games,0,1,Xbox Series X/S
2022-09-08,Nacon,Steelrising（スチールライジング）,2,,その他,Nacon,0,1,Xbox Series X/S
2022-09-09,2K,NBA 2K23,2,,その他,2K,0,1,Xbox Series X/S
2022-09-13,Funcom,Metal: Hellsinger,2,,その他,Funcom,0,1,Xbox Series X/S
2022-09-14,Totalconsole,Last Beat Enhanced,2,,その他,Totalconsole,0,1,Xbox Series X/S
2022-09-15,Milestone S.r.l.,SBK 22,2,,その他,Milestone S.r.l.,0,1,Xbox Series X/S
2022-09-16,Baltoro Games,Knights & Guns,2,,その他,Baltoro Games,0,1,Xbox Series X/S
2022-09-20,astragon Entertainment GmbH,Construction Simulator,2,,その他,astragon Entertainment GmbH,0,1,Xbox Series X/S
2022-09-21,HypeTrain Digital,Jack Move,2,,その他,HypeTrain Digital,0,1,Xbox Series X/S
2022-09-22,スクウェア・エニックス,The DioField Chronicle（ディオフィールドクロニクル）,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2022-09-23,Outright Games Ltd.,DreamWorks ドラゴンズ：9つの王国の伝説,2,,その他,Outright Games Ltd.,0,1,Xbox Series X/S
2022-09-27,Frontier Foundry,デリバー アス マーズ,2,,その他,Frontier Foundry,0,1,Xbox Series X/S
2022-09-28,Xbox Game Studios,Grounded,2,,その他,Xbox Game Studios,0,1,Xbox Series X/S
2022-09-29,4D Creativity Limited,在宅ワーク,2,,その他,4D Creativity Limited,0,1,Xbox Series X/S
2022-09-30,SOEDESCO,Airoheart,2,,その他,SOEDESCO,0,1,Xbox Series X/S
2022-10-05,ブリザード・エンターテイメント,オーバーウォッチ 2,2,,その他,ブリザード・エンターテイメント,0,1,Xbox Series X/S
2022-10-06,マーベラス,No More Heroes 3（ノーモア★ヒーローズ3）,2,,その他,マーベラス,0,1,Xbox Series X/S
2022-10-07,Outright Games Ltd.,L.O.L. サプライズ! B.B.のボーン・トゥー・トラベル,2,,その他,Outright Games Ltd.,0,1,Xbox Series X/S
2022-10-10,Beep Japan Inc.,Industria (インダストリア),2,,その他,Beep Japan Inc.,0,1,Xbox Series X/S
2022-10-11,tinyBuild,Asterigos: Curse of the Stars,2,,その他,tinyBuild,0,1,Xbox Series X/S
2022-10-12,Puppet Combo,ブラッドウォッシ,2,,その他,Puppet Combo,0,1,Xbox Series X/S
2022-10-13,バンダイナムコエンターテインメント,ドラゴンボール ザ ブレイカーズ,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2022-10-14,2K,ゴルフ PGAツアー 2K23,2,,その他,2K,0,1,Xbox Series X/S
2022-10-18,Focus Entertainment,A Plague Tale: Requiem（プレイグテイル: レクイエム）,2,,その他,Focus Entertainment,0,1,Xbox Series X/S
2022-10-19,IllFonic,Ghostbusters: Spirits Unleashed（ゴーストバスターズ: スピリッツ・アンリーシュド）,2,,その他,IllFonic,0,1,Xbox Series X/S
2022-10-20,LEGO Games,レゴ ブロウルズ,2,,その他,LEGO Games,0,1,Xbox Series X/S
2022-10-21,SEGA,ペルソナ5 ザ・ロイヤル,2,,その他,SEGA,0,1,Xbox Series X/S
2022-10-25,ワーナー・ブラザーズ,ゴッサム・ナイツ,2,,その他,ワーナー・ブラザーズ,0,1,Xbox Series X/S
2022-10-26,Totalconsole,Escape String,2,,その他,Totalconsole,0,1,Xbox Series X/S
2022-10-27,スクウェア・エニックス,スターオーシャン 6 THE DIVINE FORCE,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2022-10-28,アクティビジョン,コール オブ デューティ モダン・ウォーフェアII,2,,その他,アクティビジョン,0,1,Xbox Series X/S
2022-11-01,Neon Doctrine,添丁の伝説,2,,その他,Neon Doctrine,0,1,Xbox Series X/S
2022-11-03,"E-Home Entertainment Development Co., Ltd",仙剣奇侠伝 ―守り合い―,2,,その他,"E-Home Entertainment Development Co., Ltd",0,1,Xbox Series X/S
2022-11-04,Humble Games,Ghost Song,2,,その他,Humble Games,0,1,Xbox Series X/S
2022-11-08,SEGA,ソニックフロンティア,2,,その他,SEGA,0,1,Xbox Series X/S
2022-11-09,tinyBuild,Trash Sailors,2,,その他,tinyBuild,0,1,Xbox Series X/S
2022-11-10,astragon Entertainment GmbH,Police Simulator: Patrol Officers,2,,その他,astragon Entertainment GmbH,0,1,Xbox Series X/S
2022-11-15,My Night Sun Games ( 私の夜の太陽のゲーム ),ガブリエルワールドザアドベンチャー,2,,その他,My Night Sun Games ( 私の夜の太陽のゲーム ),0,1,Xbox Series X/S
2022-11-16,Bedtime Digital Games,Figment: Journey Into the Mind,2,,その他,Bedtime Digital Games,0,1,Xbox Series X/S
2022-11-17,Coffee Stain Publishing AB,Goat Simulator 3（ゴートシミュレーター3）,2,,その他,Coffee Stain Publishing AB,0,1,Xbox Series X/S
2022-11-18,Klabater,As Far As The Eye,2,,その他,Klabater,0,1,Xbox Series X/S
2022-11-22,SOEDESCO,Saint Kotar,2,,その他,SOEDESCO,0,1,Xbox Series X/S
2022-11-22,PLAION（旧: Koch Media）,ガングレイヴG.O.R.E,2,YES,その他,PLAION（旧: Koch Media）,0,1,Xbox Series X/S
2022-11-23,Cube Games,Super Rebellion（スーパー反逆）,2,,その他,Cube Games,0,1,Xbox Series X/S
2022-11-24,シティコネクション,クレオパトラフォーチュン Sトリビュート,2,,その他,シティコネクション,0,1,Xbox Series X/S
2022-11-25,QubicGames,Run Sausage Run!（走れ、ソーセージ、走れ！）,2,,その他,QubicGames,0,1,Xbox Series X/S
2022-11-30,JanduSoft,Astronite,2,,その他,JanduSoft,0,1,Xbox Series X/S
2022-12-01,Supergonk,Warp Drive,2,,その他,Supergonk,0,1,Xbox Series X/S
2022-12-02,2K,マーベル ミッドナイト・サンズ,2,,その他,2K,0,1,Xbox Series X/S
2022-12-06,tinyBuild,Hello Neighbor 2（ハロー ネイバー 2）,2,,その他,tinyBuild,0,1,Xbox Series X/S
2022-12-06,アンナプルナ・インタラクティブ,Hindsight,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox Series X/S
2022-12-08,GSC Game World,S.T.A.L.K.E.R. 2: Heart of Chernobyl,2,,その他,GSC Game World,0,1,Xbox Series X/S
2022-12-09,ラタライカゲームス,Petite Adventure,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2022-12-13,"Squanch Games, Inc.",High On Life,2,,その他,"Squanch Games, Inc.",0,1,Xbox Series X/S
2022-12-14,CD Projekt RED,ウィッチャー3 ワイルドハント コンプリートエディション,2,,その他,CD Projekt RED,0,1,Xbox Series X/S
2022-12-15,シティコネクション,赤い刀 真,2,,その他,シティコネクション,0,1,Xbox Series X/S
2022-12-16,Akupara Games,GRIME,2,,その他,Akupara Games,0,1,Xbox Series X/S
2022-12-17,Modus Games,Soulstice,2,,その他,Modus Games,0,1,Xbox Series X/S
2022-12-20,Cube Games,Project Snaqe,2,,その他,Cube Games,0,1,Xbox Series X/S
2022-12-21,COOL AS HECK GAMES LLC,ウォーリー (Wally and the FANTASTIC PREDATORS),2,,その他,COOL AS HECK GAMES LLC,0,1,Xbox Series X/S
2022-12-22,The Quantum Astrophysicists Guild,Sail Forth,2,,その他,The Quantum Astrophysicists Guild,0,1,Xbox Series X/S
2022-12-24,HypeTrain Digital,Tower Princess,2,,その他,HypeTrain Digital,0,1,Xbox Series X/S
2022-12-29,Beep Japan,Industria（インダストリア）,2,,その他,Beep Japan,0,1,Xbox Series X/S
2023-01-06,Heart Shaped Games LLC,We Are The Caretakers,2,,その他,Heart Shaped Games LLC,0,1,Xbox Series X/S
2023-01-12,バンダイナムコエンターテインメント,ONE PIECE ODYSSEY（ワンピース オデッセイ）,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2023-01-13,RedDeerGames,地下ダンジョン,2,,その他,RedDeerGames,0,1,Xbox Series X/S
2023-01-18,Eastasiasoft Limited,Wings of Bluestar,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2023-01-19,SEGA,ペルソナ4 ザ・ゴールデン,2,,その他,SEGA,0,1,Xbox Series X/S
2023-01-20,カプコン,モンスターハンターライズ,2,,その他,カプコン,0,1,Xbox Series X/S
2023-01-24,THQ Nordic,Risen 1,2,,その他,THQ Nordic,0,1,Xbox Series X/S
2023-01-25,Ironhide Game Studio,Kingdom Rush,2,,その他,Ironhide Game Studio,0,1,Xbox Series X/S
2023-01-26,フライハイワークス,TRANSIRUBY（トランシルビィ）,2,,その他,フライハイワークス,0,1,Xbox Series X/S
2023-01-27,ラタライカゲームス,Wonderland Nights: White Rabbit's Diary,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2023-01-31,THQ Nordic,スポンジ・ボブ：ザ コズミック シェイク,2,,その他,THQ Nordic,0,1,Xbox Series X/S
2023-02-01,Xbox Game Studios,Age of Empires II: Definitive Edition（エイジ オブ エンパイアII：ディフィニティブ エディション）,2,,その他,Xbox Game Studios,0,1,Xbox Series X/S
2023-02-02,レイニーフロッグ,ExitMan Deluxe,2,,その他,レイニーフロッグ,0,1,Xbox Series X/S
2023-02-03,ケムコ,キングズディセント,2,,その他,ケムコ,0,1,Xbox Series X/S
2023-02-09,株式会社ハムスター,ニコリのパズルW 橋をかけろ,2,,その他,株式会社ハムスター,0,1,Xbox Series X/S
2023-02-10,ワーナーブラザーズゲームス,ホグワーツ・レガシー,2,,その他,ワーナーブラザーズゲームス,0,1,Xbox Series X/S
2023-02-14,110 Industries SA,Wanted: Dead（ウォンテッド：デッド）,2,,その他,110 Industries SA,0,1,Xbox Series X/S
2023-02-15,Totalconsole,W.A.R.P.,2,,その他,Totalconsole,0,1,Xbox Series X/S
2023-02-16,バンダイナムコエンターテインメント,テイルズ オブ シンフォニア リマスター,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2023-02-17,エレクトロニック・アーツ,WILD HEARTS（ワイルドハーツ）,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-02-18,2Awesome Partners,Rise of Fox Hero,2,,その他,2Awesome Partners,0,1,Xbox Series X/S
2023-02-21,Focus Entertainment,Atomic Heart,2,,その他,Focus Entertainment,0,1,Xbox Series X/S
2023-02-23,Nacon,Blood Bowl 3,2,,その他,Nacon,0,1,Xbox Series X/S
2023-02-27,アーヴズ株式会社,Aabs Animals（アーヴズ・アニマルズ）,2,,その他,アーヴズ株式会社,0,1,Xbox Series X/S
2023-02-28,Prime Matter,Scars Above（スカーズ アバブ）,2,,その他,Prime Matter,0,1,Xbox Series X/S
2023-03-01,COWCAT,BROK the InvestiGator 名探偵ブロクと秘密の依頼,2,,その他,COWCAT,0,1,Xbox Series X/S
2023-03-02,コーラス・ワールドワイド合同会社,ヴァナリス・タクティクス,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox Series X/S
2023-03-03,コーエーテクモゲームス,Wo Long: Fallen Dynasty （ウォーロン フォールン ダイナスティ）,2,,その他,コーエーテクモゲームス,0,1,Xbox Series X/S
2023-03-07,アークシステムワークス,GUILTY GEAR -STRIVE-（ギルティギア ストライヴ）,2,,その他,アークシステムワークス,0,1,Xbox Series X/S
2023-03-08,505 Games,Rogue Spirit,2,,その他,505 Games,0,1,Xbox Series X/S
2023-03-09,コーエーテクモゲームス,零 ～月蝕の仮面～,2,,その他,コーエーテクモゲームス,0,1,Xbox Series X/S
2023-03-10,NAISU,Volley Pals,2,,その他,NAISU,0,1,Xbox Series X/S
2023-03-14,2K,WWE 2K23,2,,その他,2K,0,1,Xbox Series X/S
2023-03-15,PixelPoint,BigChick,2,,その他,PixelPoint,0,1,Xbox Series X/S
2023-03-16,マーベラス,LOOP8（ループエイト）,2,,その他,マーベラス,0,1,Xbox Series X/S
2023-03-17,エレクトロニック・アーツ,STAR WARS ジェダイ：サバイバー,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-03-21,レベルファイブ,二ノ国II レヴァナントキングダム All In One Edition,2,,その他,レベルファイブ,0,1,Xbox Series X/S
2023-03-22,505 Games,Unheard ー罪の代弁ー,2,,その他,505 Games,0,1,Xbox Series X/S
2023-03-23,ユービーアイソフト,セトラーズ：新たな仲間たち,2,,その他,ユービーアイソフト,0,1,Xbox Series X/S
2023-03-24,カプコン,バイオハザード RE:4,2,,その他,カプコン,0,1,Xbox Series X/S
2023-03-28,"Sloclap, Kepler Interactive",Sifu（師父）,2,,その他,"Sloclap, Kepler Interactive",0,1,Xbox Series X/S
2023-03-30,PLAION,THE CHANT（ザ・チャント）,2,,その他,PLAION,0,1,Xbox Series X/S
2023-03-31,Repixel8,Formula Retro Racing - World Tour,2,,その他,Repixel8,0,1,Xbox Series X/S
2023-04-01,2Awesome Partners,Shukuchi Ninja,2,,その他,2Awesome Partners,0,1,Xbox Series X/S
2023-04-04,Behaviour Interactive Inc.,Meet Your Maker,2,,その他,Behaviour Interactive Inc.,0,1,Xbox Series X/S
2023-04-06,PLAYISM,溶鉄のマルフーシャ,2,,その他,PLAYISM,0,1,Xbox Series X/S
2023-04-07,EpiXR Games,Horror Tale 1: Kidnapper,2,,その他,EpiXR Games,0,1,Xbox Series X/S
2023-04-11,Devolver Digital,Inscryption,2,,その他,Devolver Digital,0,1,Xbox Series X/S
2023-04-12,ベセスダ・ソフトワークス,Ghostwire:Tokyo（ゴーストワイヤー トウキョウ）,2,,その他,ベセスダ・ソフトワークス,0,1,Xbox Series X/S
2023-04-13,ININ GAMES,キャノンダンサー Osman,2,,その他,ININ GAMES,0,1,Xbox Series X/S
2023-04-14,Super PowerUP Games,Basketball Pinball,2,,その他,Super PowerUP Games,0,1,Xbox Series X/S
2023-04-15,2Awesome Partners,Farm Slider,2,,その他,2Awesome Partners,0,1,Xbox Series X/S
2023-04-18,Modus Games,God of Rock,2,,その他,Modus Games,0,1,Xbox Series X/S
2023-04-19,日本マイクロソフト(Xbox Game Studios),Minecraft Legends（マインクラフト レジェンズ）,2,YES,その他,日本マイクロソフト(Xbox Game Studios),0,1,Xbox Series X/S
2023-04-19,Riot Forge,メイジシーカー: リーグ・オブ・レジェンド ストーリー,2,,その他,Riot Forge,0,1,Xbox Series X/S
2023-04-20,コーラス・ワールドワイド合同会社,コーヒートーク エピソード2：ハイビスカス＆バタフライ,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox Series X/S
2023-04-21,505 Games,Stray Blade,2,,その他,505 Games,0,1,Xbox Series X/S
2023-04-25,Modus Games,アフターイメージ,2,,その他,Modus Games,0,1,Xbox Series X/S
2023-04-27,アークシステムワークス,BLAZBLUE CROSS TAG BATTLE Special Edition（ブレイブルー クロスタッグバトル スペシャルエディション）,2,,その他,アークシステムワークス,0,1,Xbox Series X/S
2023-04-28,Deep Silver,Dead Island 2,2,,その他,Deep Silver,0,1,Xbox Series X/S
2023-05-02,ベセスダ・ソフトワークス,Redfall（レッドフォール）,2,,その他,ベセスダ・ソフトワークス,0,1,Xbox Series X/S
2023-05-03,パラドックスインタラクティブ,Age of Wonders 4,2,,その他,パラドックスインタラクティブ,0,1,Xbox Series X/S
2023-05-04,Odyssey Interactive,オメガストライカーズ（Omega Strikers）,2,,その他,Odyssey Interactive,0,1,Xbox Series X/S
2023-05-10,CheckMate Publishing,Size Matters（サイズ・マターズ）,2,,その他,CheckMate Publishing,0,1,Xbox Series X/S
2023-05-11,SunDust,ガーデン・シミュレーター,2,,その他,SunDust,0,1,Xbox Series X/S
2023-05-18,Amplitude STUDIOS,ENDLESS Dungeon,2,,その他,Amplitude STUDIOS,0,1,Xbox Series X/S
2023-05-19,2K,レゴ2K ドライブ,2,,その他,2K,0,1,Xbox Series X/S
2023-05-24,Focus Entertainment,"Warhammer 40,000: Boltgun",2,,その他,Focus Entertainment,0,1,Xbox Series X/S
2023-05-25,Nacon,The Lord of the Rings: Gollum（ザ・ロード・オブ・ザ・リング：ゴラム）,2,,その他,Nacon,0,1,Xbox Series X/S
2023-05-26,CFK,ミラクルスイーツショップ,2,,その他,CFK,0,1,Xbox Series X/S
2023-05-30,Relic Entertainment,Company of Heroes 3（カンパニーオブヒーローズ 3）,2,,その他,Relic Entertainment,0,1,Xbox Series X/S
2023-05-31,エレクトロニック・アーツ,Super Mega Baseball 4,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-06-01,マーベラス,LOOP8（ループエイト）,2,,その他,マーベラス,0,1,Xbox Series X/S
2023-06-02,カプコン,Street Fighter 6（ストリートファイター6）,2,,その他,カプコン,0,1,Xbox Series X/S
2023-06-06,Relic Entertainment,Company of Heroes 3,2,,その他,Relic Entertainment,0,1,Xbox Series X/S
2023-06-06,ブリザード・エンターテイメント,ディアブロ IV,2,,その他,ブリザード・エンターテイメント,0,1,Xbox Series X/S
2023-06-07,Eastasiasoft Limited,SENSEs: Midnight,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2023-06-08,Milestone S.r.l.,MotoGP 23,2,,その他,Milestone S.r.l.,0,1,Xbox Series X/S
2023-06-14,Focus Entertainment,Dordogne（ドルドーニュ）,2,,その他,Focus Entertainment,0,1,Xbox Series X/S
2023-06-15,Tribute Games inc.,Steel Assault,2,,その他,Tribute Games inc.,0,1,Xbox Series X/S
2023-06-16,エレクトロニック・アーツ,F1 23,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-06-20,アクティビジョン,クラッシュ・チーム・ランブル,2,,その他,アクティビジョン,0,1,Xbox Series X/S
2023-06-22,マーベラス,牧場物語 Welcome！ワンダフルライフ,2,,その他,マーベラス,0,1,Xbox Series X/S
2023-06-23,Sprakelsoft GmbH,Gravity Thrust（グラビティー・スラスト）,2,,その他,Sprakelsoft GmbH,0,1,Xbox Series X/S
2023-06-27,SHUEISHA GAMES,SOULVARS（ソウルヴァース）,2,,その他,SHUEISHA GAMES,0,1,Xbox Series X/S
2023-06-29,Phoenixx,NeverAwake,2,,その他,Phoenixx,0,1,Xbox Series X/S
2023-06-30,カプコン,ゴースト トリック,2,,その他,カプコン,0,1,Xbox Series X/S
2023-07-01,バンダイナムコエンターテインメント,みんな大好き塊魂アンコール＋ 王様プチメモリー,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2023-07-06,Tequila Works,GYLT,2,,その他,Tequila Works,0,1,Xbox Series X/S
2023-07-07,Super PowerUP Games,サファリピンボール（Safari Pinball）,2,,その他,Super PowerUP Games,0,1,Xbox Series X/S
2023-07-11,THQ Nordic,The Valiant（ヴァリアント）,2,,その他,THQ Nordic,0,1,Xbox Series X/S
2023-07-12,Thomas Happ Games LLC,Axiom Verge 2,2,,その他,Thomas Happ Games LLC,0,1,Xbox Series X/S
2023-07-13,ハムスター,ニコリのパズルW ひとりにしてくれ,2,,その他,ハムスター,0,1,Xbox Series X/S
2023-07-14,ディースリー・パブリッシャー,Ed-0: Zombie Uprising（エドゼロ ゾンビアップライジング）,2,,その他,ディースリー・パブリッシャー,0,1,Xbox Series X/S
2023-07-18,Meridiem Games S.L.,Insomnis,2,,その他,Meridiem Games S.L.,0,1,Xbox Series X/S
2023-07-19,subSilico,Spirit Hunters: Infinite Horde,2,,その他,subSilico,0,1,Xbox Series X/S
2023-07-20,コーラス・ワールドワイド合同会社,フランク＆ドレイク,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox Series X/S
2023-07-21,エレクトロニック・アーツ,アヴェウムの騎士団,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-07-25,Cygnus Entertainment,Colossal Cave,2,,その他,Cygnus Entertainment,0,1,Xbox Series X/S
2023-07-26,Gearbox Publishing,Remnant II,2,,その他,Gearbox Publishing,0,1,Xbox Series X/S
2023-07-27,Modus Games,Double Dragon Gaiden: Rise of the Dragons（ダブルドラゴン外伝ライズ・オブ・ザ・ドラゴン）,2,,その他,Modus Games,0,1,Xbox Series X/S
2023-07-28,ChiliDog Interactive,Demonic Supremacy,2,,その他,ChiliDog Interactive,0,1,Xbox Series X/S
2023-08-01,Frontier Developments,F1 マネージャー2023,2,,その他,Frontier Developments,0,1,Xbox Series X/S
2023-08-02,Somber Pixel,Night Reverie,2,,その他,Somber Pixel,0,1,Xbox Series X/S
2023-08-03,ケムコ,ケムコ50タイトル記念パック,2,,その他,ケムコ,0,1,Xbox Series X/S
2023-08-04,Iceberg Interactive,Strange Horticulture -幻想植物店-,2,,その他,Iceberg Interactive,0,1,Xbox Series X/S
2023-08-08,Team17,Gord,2,,その他,Team17,0,1,Xbox Series X/S
2023-08-09,PID Games,Skábma - Snowfall,2,,その他,PID Games,0,1,Xbox Series X/S
2023-08-10,アンナプルナ・インタラクティブ,Stray,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox Series X/S
2023-08-11,ベセスダ・ソフトワークス,Quake II,2,,その他,ベセスダ・ソフトワークス,0,1,Xbox Series X/S
2023-08-15,エレクトロニック・アーツ,Madden NFL 24,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-08-16,Sometimes You,Creepy Tale: Ingrid Penance（クリーピーテイル：イングリッドの罪滅ぼし）,2,,その他,Sometimes You,0,1,Xbox Series X/S
2023-08-17,Atari,Quantum: Recharged,2,,その他,Atari,0,1,Xbox Series X/S
2023-08-18,ケムコ,鋼鉄幻想記クロムウルフ,2,,その他,ケムコ,0,1,Xbox Series X/S
2023-08-22,エレクトロニック・アーツ,アヴェウムの騎士団,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-08-23,Xbox Game Studios,Age of Empires IV: Anniversary Edition,2,,その他,Xbox Game Studios,0,1,Xbox Series X/S
2023-08-24,Milestone S.r.l.,RIDE 5,2,,その他,Milestone S.r.l.,0,1,Xbox Series X/S
2023-08-25,フロム・ソフトウェア,ARMORED CORE VI FIRES OF RUBICON（アーマード・コアVI ファイアーズオブルビコン）,2,,その他,フロム・ソフトウェア,0,1,Xbox Series X/S
2023-08-29,Sabotage Studio,Sea of Stars,2,,その他,Sabotage Studio,0,1,Xbox Series X/S
2023-08-30,Eastasiasoft Limited,女鬼橋 開魂路,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2023-08-31,Leonardo Interactive s.r.l,Daymare: 1994 Sandcastle（デイメア：1994）,2,,その他,Leonardo Interactive s.r.l,0,1,Xbox Series X/S
2023-09-01,ラタライカゲームス,Gastro Force（ガストロ・フォース）,2,,その他,ラタライカゲームス,0,1,Xbox Series X/S
2023-09-06,日本マイクロソフト(Xbox Game Studios),Starfield Premium Edition (Digital) Starfield Constellation Edition,2,YES,その他,日本マイクロソフト(Xbox Game Studios),0,1,Xbox Series X/S
2023-09-06,ベセスダ・ソフトワークス,Starfield（スターフィールド）,2,,その他,ベセスダ・ソフトワークス,0,1,Xbox Series X/S
2023-09-07,Meridiem Games S.L.,The Many Pieces of Mr. Coo,2,,その他,Meridiem Games S.L.,0,1,Xbox Series X/S
2023-09-08,2K,NBA 2K24,2,,その他,2K,0,1,Xbox Series X/S
2023-09-13,Invincible Cat,Gravity Oddity,2,,その他,Invincible Cat,0,1,Xbox Series X/S
2023-09-14,コナミデジタルエンタテインメント,スーパーボンバーマン R 2,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox Series X/S
2023-09-15,カイロソフト,ゲーム発展国++,2,,その他,カイロソフト,0,1,Xbox Series X/S
2023-09-19,NEOWIZ,Lies of P(Pの嘘),2,,その他,NEOWIZ,0,1,Xbox Series X/S
2023-09-21,Deep Silver,PAYDAY 3,2,,その他,Deep Silver,0,1,Xbox Series X/S
2023-09-22,Lightning Games,アノー：ミューテーショネム,2,,その他,Lightning Games,0,1,Xbox Series X/S
2023-09-28,スクウェア・エニックス,インフィニティ ストラッシュ ドラゴンクエスト ダイの大冒険,2,,その他,スクウェア・エニックス,0,1,Xbox Series X/S
2023-09-29,エレクトロニック・アーツ,EA SPORTS FC 24,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-09-30,アンナプルナ・インタラクティブ,Cocoon,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox Series X/S
2023-10-04,Paradox Interactive,The Lamplighters League,2,,その他,Paradox Interactive,0,1,Xbox Series X/S
2023-10-05,バンダイナムコエンターテインメント,ソードアート・オンライン ラスト リコレクション,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox Series X/S
2023-10-06,QubicGames S.A.,Aquarium Land,2,,その他,QubicGames S.A.,0,1,Xbox Series X/S
2023-10-07,エレクトロニック・アーツ,NHL 24,2,,その他,エレクトロニック・アーツ,0,1,Xbox Series X/S
2023-10-10,Frozen Way,Builder Simulator,2,,その他,Frozen Way,0,1,Xbox Series X/S
2023-10-10,日本マイクロソフト(Xbox Game Studios),Forza Motorsport（フォルツァ モータースポーツ）,2,YES,その他,日本マイクロソフト(Xbox Game Studios),0,1,Xbox Series X/S
2023-10-11,Eastasiasoft Limited,RedRaptor,2,,その他,Eastasiasoft Limited,0,1,Xbox Series X/S
2023-10-12,mc2games,Between Time: Escape Room,2,,その他,mc2games,0,1,Xbox Series X/S
