id,release_date,title,publisher,bit_memory,price
431,1992-12-11,ボンバーマン'93,ハドソン, ,6500
432,1992-12-18,イメージファイトII,アイレム, ,7700
433,1992-12-18,F-1 CIRCUS'92,日本物産, ,7400
434,1992-12-18,グラディウスII -GOFERの野望-,コナミ, ,7800
435,1992-12-18,上海III ドラゴンズアイ,アスク講談社, ,7500
436,1992-12-18,スーパーリアル麻雀スペシャル ミキ・カスミ・ショウコの思い出より,ナグザット, ,7800
437,1992-12-18,パステルLime,ナグザット, ,7200
438,1992-12-18,ブライII 闇皇帝の逆襲,リバーヒルソフト, ,7800
439,1992-12-18,モトローダーMC,メサイヤ, ,7200
440,1992-12-22,宇宙戦艦ヤマト,ヒューマン, ,7800
441,1992-12-22,パチ夫くん 笑う宇宙,ココナッツジャパン, ,7900
442,1992-12-23,ドラゴンスレイヤー英雄伝説II,ハドソン, ,7200
443,1992-12-25,井上麻美 この星にたったひとりのキミ,ハドソン, ,5800
444,1992-12-25,ゲイングランドSX,NECアベニュー, ,7200
445,1992-12-25,サークI・II,日本テレネット, ,7800
446,1992-12-25,超兄貴,メサイヤ, ,7200
447,1992-12-28,スーパー麻雀大会,光栄, ,9800
448,1993-01-08,魔物ハンター妖子 〜遠き呼び声〜,メサイヤ, ,7200
449,1993-01-14,シムアース,ハドソン, ,6800
450,1993-01-22,メタモジュピター,NECホームエレクトロニクス, ,6800
451,1993-01-29,ふしぎの海のナディア,ハドソン, ,6800
452,1993-02-10,バトルロードランナー,ハドソン, ,5800
453,1993-02-12,コズミック・ファンタジー ビジュアル集, 日本テレネット, ,4980
454,1993-02-12,コットン,ハドソン, ,6800
455,1993-02-19,ヴァリス ビジュアル集,日本テレネット, ,4980
456,1993-02-19,つっぱり大相撲 平成版,ナグザット, ,6300
457,1993-02-26,クレスト オブ ウルフ,ハドソン, ,6800
458,1993-02-26,幻蒼大陸オーレリア,タイトー, ,7800
459,1993-02-26,ホラーストーリー,NECアベニュー, ,7200
460,1993-02-26,ポリス・コネクション,日本テレネット, ,7600
461,1993-02-27,信長の野望・武将風雲録,光栄, ,13800
462,1993-03-05,ゼロヨンチャンプII,メディアリング, ,7800
463,1993-03-12,双截龍II THE REVENGE,ナグザット, ,7800
464,1993-03-19,CDバトル 光の勇者たち,キングレコード, ,6300
465,1993-03-19,ジム・パワー,マイクロワールド, ,6800
466,1993-03-26,英雄三国志,アイレム, ,7700
467,1993-03-26,ダンジョンエクスプローラーII,ハドソン, ,6800
468,1993-03-26,天使の詩II 堕天使の選択,日本テレネット, ,7800
469,1993-03-26,トップをねらえ!GunBuster VOL.2,リバーヒルソフト, ,7200
470,1993-03-26,フォーセットアムール,ナグザット, ,7600
471,1993-03-26,ムーンライトレディ,NECホームエレクトロニクス, ,6800
472,1993-03-30,ラプラスの魔,ヒューマン, ,7500
473,1993-03-31,CAL II,NECアベニュー, ,7800
474,1993-04-02,PC原人3,ハドソン, ,7200
475,1993-04-16,フィーンドハンター,ライトスタッフ, ,7800
476,1993-04-23,ウィンズ オブ サンダー,ハドソン, ,6800
477,1993-04-23,雀偵物語3 セイバーエンジェル,アトラス, ,7800
478,1993-04-29,TVスポーツ アイスホッケー,ビクター音楽産業, ,7200
479,1993-04-29,TVスポーツ バスケットボール,ビクター音楽産業, ,7200
480,1993-05-14,Jリーグ グレイテストイレブン,日本物産, ,7400
481,1993-05-28,クイズキャラバン カルトQ,ハドソン, ,5800
482,1993-05-28,シャーロック・ホームズの探偵講座II,ビクター音楽産業, ,8200
483,1993-06-11,A列車で行こうIII,アートディンク, ,9800
484,1993-06-12,ストリートファイターII',NECホームエレクトロニクス, ,9800
485,1993-06-25,パワーテニス,ハドソン, ,6500
486,1993-06-30,レインボーアイランド,NECアベニュー, ,7600
487,1993-07-10,天外魔境 風雲カブキ伝,ハドソン, ,7800
488,1993-07-16,1552天下大乱,アスク講談社, ,8800
489,1993-07-23,WIZARDRY I・II,ナグザット, ,8400
490,1993-07-23,サマーカーニバル'93 ネクスザールスペシャル,ナグザット, ,4980
491,1993-07-23,ブラックホールアサルト,マイクロネット, ,6800
492,1993-07-23,ミスティック フォーミュラ,マイクロキャビン, ,7800
493,1993-07-30,CD電人 ロカビリー天国,ハドソン, ,6800
494,1993-07-30,卒業 〜Graduation〜,NECアベニュー, ,7800
495,1993-07-30,眠れぬ夜の小さなお話,NECホームエレクトロニクス, ,6800
496,1993-08-06,サイキック・ディテクティヴ・シリーズ Vol.4 オルゴール,データウエスト, ,7600
497,1993-08-06,チャンピオンシップラリー,インテック, ,7800
498,1993-08-06,ラングリッサー 光輝の末裔,メサイヤ, ,7900
499,1993-09-24,麻雀クリニックスペシャル,ナグザット, ,7800
500,1993-09-24,メタルエンジェル,パック・イン・ビデオ, ,7800
501,1993-09-30,蒼き狼と白き牝鹿・元朝秘史,光栄, ,9800
502,1993-09-30,機動警察パトレイバー グリフォン篇,リバーヒルソフト, ,7200
503,1993-09-30,麻雀オンザビーチ,NECアベニュー, ,7800
504,1993-09-30,幽☆遊☆白書 闇勝負!!暗黒武術会,バンプレスト, ,8800
505,1993-10-01,三國志III,光栄, ,14800
506,1993-10-15,パワーリーグ'93,ハドソン, ,6800
507,1993-10-22,シルフィア,トンキンハウス, ,7800
508,1993-10-22,スタートリング・オデッセイ,レイ・フォース, ,8200
509,1993-10-29,悪魔城ドラキュラX 血の輪廻,コナミ, ,7800
510,1993-10-29,GALAXY刑事GAYVAN,インテック, ,7800
511,1993-10-29,マイト・アンド・マジックIII,  ハドソン, ,6800
512,1993-10-29,マジクール,NECホームエレクトロニクス, ,6800
513,1993-11-19,ソードマスター,ライトスタッフ, ,8300
514,1993-11-19,ルイン 神の遺産,ビクター音楽産業, ,8800
515,1993-11-26,クイズ DE 学園祭,ナグザット, ,8800
516,1993-11-26,ただいま勇者募集中,ヒューマン, ,7900
517,1993-11-26,フェイスボール,リバーヒルソフト, ,7200
518,1993-12-03,機装ルーガ,工画堂スタジオ, ,8800
519,1993-12-10,伊賀忍伝 凱王,日本物産, ,7900
520,1993-12-10,オーロラクエスト おたくの星座 IN ANOTHER WORLD,パック・イン・ビデオ, ,8800
521,1993-12-10,秘密の花園,徳間書店インターメディア, ,7800
522,1993-12-10,ボンバーマン'94,ハドソン, ,6800
523,1993-12-11,信長の野望・全国版,光栄, ,8800
524,1993-12-17,スーパーリアル麻雀PIV カスタム,ナグザット, ,9800
525,1993-12-17,マーシャルチャンピオン,コナミ, ,7800
526,1993-12-17,闇の血族 〜遥かなる記憶〜,ナグザット, ,9800
527,1993-12-19,フラッシュハイダース,ライトスタッフ, ,7800
528,1993-12-22,イースIV The Dawn of Ys,ハドソン, ,7800
529,1993-12-24,スーパーダライアスII,NECアベニュー, ,7800
530,1993-12-24,セクシーアイドル麻雀,日本物産, ,8500
531,1993-12-24,ダウンタウン熱血物語,ナグザット, ,8800
532,1993-12-25,真・女神転生,アトラス, ,8800
533,1994-01-03,爆笑吉本新喜劇・今日はこれぐらいにしといたる!,ハドソン, ,6800
534,1994-01-07,ソル・モナージュ,アイレム, ,7700
535,1994-01-15,フォーメーションサッカーonJリーグ,ヒューマン, ,6500
536,1994-01-28,エメラルドドラゴン,NECホームエレクトロニクス, ,7800
537,1994-01-28,格闘覇王伝説アルガノス,インテック, ,7800
538,1994-02-10,スターブレイカー,レイ・フォース, ,8800
539,1994-02-18,風の伝説ザナドゥ,日本ファルコム, ,7800
540,1994-02-25,パラディオン,パック・イン・ビデオ, ,8800
541,1994-02-25,麻雀レモンエンジェル,ナグザット, ,8800
542,1994-02-26,ゴジラ 爆闘烈伝,東宝, ,8200
543,1994-03-04,WIZARDRY III・IV,ナグザット, ,8400
544,1994-03-04,THE ATLAS ルネッサンス ボイジャー,アートディンク, ,9800
545,1994-03-04,パワーゴルフ2 ゴルファー,ハドソン, ,6800
546,1994-03-12,餓狼伝説2,ハドソン, ,6900
547,1994-03-25,CALIII 完結編,NECアベニュー, ,7800
548,1994-03-25,プリンセス・ミネルバ,リバーヒルソフト, ,7800
549,1994-03-26,龍虎の拳,ハドソン, ,6900
550,1994-03-30,フレイCD サーク外伝,マイクロキャビン, ,8600
551,1994-03-30,モンスターメーカー 闇の竜騎士,NECアベニュー, ,7800
552,1994-04-15,パチ夫くん3 パチスロ&パチンコ,ココナッツジャパン, ,8800
553,1994-04-22,爆伝アンバランスゾーン,ソニー・ミュージックエンタテインメント, ,7800
554,1994-04-22,ぷよぷよCD,NECアベニュー, ,5600
555,1994-04-28,風霧,ナグザット, ,8600
556,1994-04-28,初恋物語,徳間書店インターメディア, ,7800
557,1994-05-20,超英雄伝説ダイナスティックヒーロー,ハドソン, ,6800
558,1994-05-27,ときめきメモリアル,コナミ, ,8800
559,1994-06-04,ワールドヒーローズ2,ハドソン, ,6900
560,1994-06-10,コズミックファンタジー4 銀河少年伝説 突入編,日本テレネット, ,7600
561,1994-06-17,KO世紀ビースト三獣士 ガイア復活 完結編,パック・イン・ビデオ, ,8800
562,1994-06-17,ザ・プロ野球SUPER'94,インテック, ,7200
563,1994-06-17,天地を喰らう,NECアベニュー, ,7800
564,1994-06-17,ブランディッシュ,NECホームエレクトロニクス, ,7800
565,1994-07-08,3×3 EYES 三只眼變成,NECホームエレクトロニクス, ,8800
566,1994-07-08,バスティール2,ヒューマン, ,8400
567,1994-07-15,栄冠は君に 高校野球全国大会,アートディンク, ,9800
568,1994-07-15,チキチキボーイズ,NECアベニュー, ,4800
569,1994-07-22,アドヴァンスドV.G.,TGL, ,8800
570,1994-07-22,ドラゴンナイトIII,NECアベニュー, ,7800
571,1994-07-29,GS美神,バンプレスト, ,8800
572,1994-07-29,ネオ・ネクタリス,ハドソン, ,6800
573,1994-08-01,聖戦士伝承・雀卓の騎士,日本物産, ,8500
574,1994-08-05,スーパーリアル麻雀PII・III カスタム,ナグザット, ,9800
575,1994-08-05,美少女戦士セーラームーン,バンプレスト, ,8800
576,1994-08-12,ぽっぷるメイル,NECホームエレクトロニクス, ,7800
577,1994-08-26,アルシャーク,ビクターエンタテインメント, ,8800
578,1994-09-15,マッドストーカー フルメタルフォース,NECホームエレクトロニクス, ,5800
579,1994-09-16,セクシーアイドル麻雀まーじゃんファッション物語,日本物産, ,8500
580,1994-09-22,ストライダー飛竜,NECアベニュー, ,6000
581,1994-09-22,誕生 Debut,NECアベニュー, ,7800
582,1994-09-23,YAWARA!2,ソフィックス, ,7900
583,1994-09-30,サークIII,NECホームエレクトロニクス, ,7800
584,1994-09-30,ドラゴンハーフ,マイクロキャビン, ,7800
585,1994-09-30,女神天国,NECホームエレクトロニクス, ,7800
586,1994-10-21,スタートリング・オデッセイII魔竜戦争,レイ・フォース, ,9600
587,1994-10-21,バステッド,NECアベニュー, ,7800
588,1994-10-28,卒業写真/美姫,ココナッツジャパン, ,8980
589,1994-10-28,ブラッド・ギア,ハドソン, ,6800
590,1994-11-05,ハイパーウォーズ,ハドソン, ,6800
591,1994-11-11,ドラゴンボールZ 偉大なる孫悟空伝説,バンダイ, ,8800
592,1994-11-16,電脳天使 デジタルアンジュ,徳間書店インターメディア, ,7800
593,1994-11-25,クイズアベニューIII,NECアベニュー, ,6800
594,1994-11-25,ゲッツェンディーナー,NECホームエレクトロニクス, ,7800
595,1994-11-25,コズミックファンタジー4 銀河少年伝説 激闘編,日本テレネット, ,7600
596,1994-11-25,新日本プロレスリング'94 バトルフィールドin闘強導夢,フジコム, ,9800
597,1994-11-25,美少女戦士セーラームーンcollection,バンプレスト, ,8800
598,1994-12-02,餓狼伝説SPECIAL,ハドソン, ,6900
599,1994-12-09,カードエンジェルス,フジコム, ,8800
600,1994-12-16,21エモン めざせホテル王,NECホームエレクトロニクス, ,6800
601,1994-12-16,ロードス島戦記II,ハドソン, ,7800
602,1994-12-22,アルナムの牙 獣族十二神徒伝説,ライトスタッフ, ,8300
603,1994-12-22,ボンバーマン ぱにっくボンバー,ハドソン, ,6800
604,1994-12-23,Jリーグ トリメンダスサッカー'94,NECホームエレクトロニクス, ,7800
605,1994-12-23,卒業II 〜Neo Generation〜, NECアベニュー, ,8800
606,1994-12-29,とらべらーず 伝説をぶっとばせ,ビクター音楽産業, ,8800
607,1995-01-03,プリンセスメーカー1,NECホームエレクトロニクス, ,8800
608,1995-01-20,メタルエンジェル2,パック・イン・ビデオ, ,8900
609,1995-01-31,セクシーアイドル麻雀 野球拳の詩,日本物産, ,8500
610,1995-02-03,ファイプロ女子憧夢超女大戦 全女VSJWP,ヒューマン, ,9800
611,1995-02-24,愛・超兄貴,日本コンピュータシステム, ,8900
612,1995-02-24,姐(あねさん),NECアベニュー, ,7800
613,1995-02-24,カブキ一刀涼談,ハドソン, ,7800
614,1995-02-24,雀神伝説,NECホームエレクトロニクス, ,6900
615,1995-03-03,スーパーリアル麻雀P・Vカスタム,ナグザット, ,9800
616,1995-03-17,ソリッドフォース,NECホームエレクトロニクス, ,7800
617,1995-03-31,ドラゴンナイト&グラフィティ,NECアベニュー, ,7800
618,1995-04-07,フォーメーションサッカー95 della セリエA,ヒューマン, ,9800
619,1995-04-28,スロット勝負師,日本物産, ,8500
620,1995-05-19,レッスルエンジェルス・ダブルインパクト 団体経営編＆新人デビュー編, NECホームエレクトロニクス, ,7800
621,1995-05-26,機装ルーガII,NECホームエレクトロニクス, ,8800
622,1995-05-26,空想科学世界ガリバーボーイ,ハドソン, ,7800
623,1995-05-26,天地無用!魎皇鬼,NECアベニュー, ,8200
624,1995-06-16,銀河お嬢様伝説ユナ（再発売）,ハドソン, ,6800
625,1995-06-16,熱血レジェンド ベースボーラー,パック・イン・ビデオ, ,8900
626,1995-06-16,プリンセスメーカー2,NECホームエレクトロニクス, ,9800
627,1995-06-23,レニーブラスター,NECアベニュー, ,7800
628,1995-06-30,風の伝説ザナドゥII,  日本ファルコム, ,9800
629,1995-06-30,銀河お嬢様伝説ユナ2 永遠のプリンセス,ハドソン, ,7800
630,1995-07-28,あすか120%マキシマ バーニングフェスト,NECアベニュー, ,8200
631,1995-07-28,スペースインベーダー ジ・オリジナルゲーム,NECアベニュー, ,7800
632,1995-08-04,百物語〜ほんとにあった怖い話〜,ハドソン, ,6800
633,1995-08-11,プライベート・アイ・ドル,NECホームエレクトロニクス, ,7800
634,1995-08-11,マージャン・ソード プリンセス・クエスト外伝,ナグザット, ,8800
635,1995-09-22,真怨霊戦記,フジコム, ,8500
636,1995-09-29,ザ・ティーヴィーショー,ライトスタッフ, ,7800
637,1995-10-13,リンダキューブ,NECホームエレクトロニクス, ,7800
638,1995-10-27,将棋データベース 棋友,セタ, ,6900
639,1995-11-23,同級生,NECアベニュー, ,8800
640,1995-11-24,銀河婦警伝説サファイア,ハドソン, ,6800
641,1995-12-22,聖夜物語,ハドソン, ,7800
642,1996-03-22,スチームハーツ,TGL, ,8800
643,1996-03-29,ぷよぷよCD通,NECインターチャネル, ,7800
644,1996-05-31,ヴァージン・ドリーム,徳間書店インターメディア, ,8800
645,1996-06-28,GO!GO!バーディチャンス,NECホームエレクトロニクス, ,7800
646,1996-07-12,DE.JA,NECインターチャネル, ,7800
647,1996-07-26,バザールでござーるのゲームでござーる,NECホームエレクトロニクス, ,7800
648,1996-12-13,魔導物語I 炎の卒園児,NECアベニュー, ,7800
649,1997-03-28,はたらく☆少女 てきぱきワーキン・ラブ,NECホームエレクトロニクス, ,7800
650,1999-06-03,デッド・オブ・ザ・ブレイン 1&2,NECホームエレクトロニクス	, ,6800
